Mes,Tarifa,Segmento,Unidades,Concepto,Division,Int. Horario,Cargos tarifarios
junio 2020,DIT,CENACE,$/kWh,Energia,Valle de Mexico Centro,NA,0.0080
junio 2020,DB1,CENACE,$/kWh,Energia,Valle de Mexico Norte,NA,0.0080
junio 2020,DB2,CENACE,$/kWh,Energia,Valle de Mexico Norte,NA,0.0080
junio 2020,PDBT,CENACE,$/kWh,Energia,Valle de Mexico Norte,NA,0.0080
junio 2020,GDBT,CENACE,$/kWh,Energia,Valle de Mexico Norte,NA,0.0080
junio 2020,RABT,CENACE,$/kWh,Energia,Valle de Mexico Norte,NA,0.0080
junio 2020,APBT,CENACE,$/kWh,Energia,Valle de Mexico Norte,NA,0.0080
junio 2020,APMT,CENACE,$/kWh,Energia,Valle de Mexico Norte,NA,0.0080
junio 2020,GDMTH,CENACE,$/kWh,Energia,Valle de Mexico Norte,NA,0.0080
junio 2020,GDMTO,CENACE,$/kWh,Energia,Valle de Mexico Norte,NA,0.0080
junio 2020,RAMT,CENACE,$/kWh,Energia,Valle de Mexico Norte,NA,0.0080
junio 2020,DIST,CENACE,$/kWh,Energia,Valle de Mexico Norte,NA,0.0080
junio 2020,DIT,CENACE,$/kWh,Energia,Valle de Mexico Norte,NA,0.0080
junio 2020,DB1,CENACE,$/kWh,Energia,Valle de Mexico Sur,NA,0.0080
junio 2020,DB2,CENACE,$/kWh,Energia,Valle de Mexico Sur,NA,0.0080
junio 2020,PDBT,CENACE,$/kWh,Energia,Valle de Mexico Sur,NA,0.0080
junio 2020,GDBT,CENACE,$/kWh,Energia,Valle de Mexico Sur,NA,0.0080
junio 2020,RABT,CENACE,$/kWh,Energia,Valle de Mexico Sur,NA,0.0080
junio 2020,APBT,CENACE,$/kWh,Energia,Valle de Mexico Sur,NA,0.0080
junio 2020,APMT,CENACE,$/kWh,Energia,Valle de Mexico Sur,NA,0.0080
junio 2020,GDMTH,CENACE,$/kWh,Energia,Valle de Mexico Sur,NA,0.0080
junio 2020,GDMTO,CENACE,$/kWh,Energia,Valle de Mexico Sur,NA,0.0080
junio 2020,RAMT,CENACE,$/kWh,Energia,Valle de Mexico Sur,NA,0.0080
junio 2020,DIST,CENACE,$/kWh,Energia,Valle de Mexico Sur,NA,0.0080
junio 2020,DIT,CENACE,$/kWh,Energia,Valle de Mexico Sur,NA,0.0080
junio 2020,DB1,Distribucion,$/kWh,Energia,Baja California,NA,0.7156
junio 2020,DB2,Distribucion,$/kWh,Energia,Baja California,NA,0.8154
junio 2020,PDBT,Distribucion,$/kWh,Energia,Baja California,NA,0.6549
junio 2020,RABT,Distribucion,$/kWh,Energia,Baja California,NA,0.6549
junio 2020,APBT,Distribucion,$/kWh,Energia,Baja California,NA,0.6549
junio 2020,DB1,Distribucion,$/kWh,Energia,Baja California Sur,NA,0.7156
junio 2020,DB2,Distribucion,$/kWh,Energia,Baja California Sur,NA,0.8154
junio 2020,PDBT,Distribucion,$/kWh,Energia,Baja California Sur,NA,0.6549
junio 2020,RABT,Distribucion,$/kWh,Energia,Baja California Sur,NA,0.6549
junio 2020,APBT,Distribucion,$/kWh,Energia,Baja California Sur,NA,0.6549
junio 2020,DB1,Distribucion,$/kWh,Energia,Bajio,NA,1.1202
junio 2020,DB2,Distribucion,$/kWh,Energia,Bajio,NA,0.9600
junio 2020,PDBT,Distribucion,$/kWh,Energia,Bajio,NA,0.9130
junio 2020,RABT,Distribucion,$/kWh,Energia,Bajio,NA,0.9130
junio 2020,APBT,Distribucion,$/kWh,Energia,Bajio,NA,0.9130
junio 2020,DB1,Distribucion,$/kWh,Energia,Centro Occidente,NA,1.5059
junio 2020,DB2,Distribucion,$/kWh,Energia,Centro Occidente,NA,1.2905
junio 2020,PDBT,Distribucion,$/kWh,Energia,Centro Occidente,NA,1.2273
junio 2020,RABT,Distribucion,$/kWh,Energia,Centro Occidente,NA,1.2273
junio 2020,APBT,Distribucion,$/kWh,Energia,Centro Occidente,NA,1.2273
junio 2020,DB1,Distribucion,$/kWh,Energia,Centro Oriente,NA,1.4014
junio 2020,DB2,Distribucion,$/kWh,Energia,Centro Oriente,NA,1.2010
junio 2020,PDBT,Distribucion,$/kWh,Energia,Centro Oriente,NA,1.1422
junio 2020,RABT,Distribucion,$/kWh,Energia,Centro Oriente,NA,1.1422
junio 2020,APBT,Distribucion,$/kWh,Energia,Centro Oriente,NA,1.1422
junio 2020,DB1,Distribucion,$/kWh,Energia,Centro Sur,NA,1.5811
junio 2020,DB2,Distribucion,$/kWh,Energia,Centro Sur,NA,1.3550
junio 2020,PDBT,Distribucion,$/kWh,Energia,Centro Sur,NA,1.2887
junio 2020,RABT,Distribucion,$/kWh,Energia,Centro Sur,NA,1.2887
junio 2020,APBT,Distribucion,$/kWh,Energia,Centro Sur,NA,1.2887
junio 2020,DB1,Distribucion,$/kWh,Energia,Golfo Centro,NA,1.0894
junio 2020,DB2,Distribucion,$/kWh,Energia,Golfo Centro,NA,0.8823
junio 2020,PDBT,Distribucion,$/kWh,Energia,Golfo Centro,NA,1.0936
junio 2020,RABT,Distribucion,$/kWh,Energia,Golfo Centro,NA,1.0936
junio 2020,APBT,Distribucion,$/kWh,Energia,Golfo Centro,NA,1.0936
junio 2020,DB1,Distribucion,$/kWh,Energia,Golfo Norte,NA,0.7926
junio 2020,DB2,Distribucion,$/kWh,Energia,Golfo Norte,NA,0.6419
junio 2020,PDBT,Distribucion,$/kWh,Energia,Golfo Norte,NA,0.7956
junio 2020,RABT,Distribucion,$/kWh,Energia,Golfo Norte,NA,0.7956
junio 2020,APBT,Distribucion,$/kWh,Energia,Golfo Norte,NA,0.7956
junio 2020,DB1,Distribucion,$/kWh,Energia,Jalisco,NA,1.6059
junio 2020,DB2,Distribucion,$/kWh,Energia,Jalisco,NA,1.3762
junio 2020,PDBT,Distribucion,$/kWh,Energia,Jalisco,NA,1.3089
junio 2020,RABT,Distribucion,$/kWh,Energia,Jalisco,NA,1.3089
junio 2020,APBT,Distribucion,$/kWh,Energia,Jalisco,NA,1.3089
junio 2020,DB1,Distribucion,$/kWh,Energia,Noroeste,NA,0.8800
junio 2020,DB2,Distribucion,$/kWh,Energia,Noroeste,NA,0.6953
junio 2020,PDBT,Distribucion,$/kWh,Energia,Noroeste,NA,0.7575
junio 2020,RABT,Distribucion,$/kWh,Energia,Noroeste,NA,0.7575
junio 2020,APBT,Distribucion,$/kWh,Energia,Noroeste,NA,0.7575
junio 2020,DB1,Distribucion,$/kWh,Energia,Norte,NA,1.3188
junio 2020,DB2,Distribucion,$/kWh,Energia,Norte,NA,1.1681
junio 2020,PDBT,Distribucion,$/kWh,Energia,Norte,NA,1.2468
junio 2020,RABT,Distribucion,$/kWh,Energia,Norte,NA,1.2468
junio 2020,APBT,Distribucion,$/kWh,Energia,Norte,NA,1.2468
junio 2020,DB1,Distribucion,$/kWh,Energia,Oriente,NA,1.5294
junio 2020,DB2,Distribucion,$/kWh,Energia,Oriente,NA,1.3107
junio 2020,PDBT,Distribucion,$/kWh,Energia,Oriente,NA,1.2465
junio 2020,RABT,Distribucion,$/kWh,Energia,Oriente,NA,1.2465
junio 2020,APBT,Distribucion,$/kWh,Energia,Oriente,NA,1.2465
junio 2020,DB1,Distribucion,$/kWh,Energia,Peninsular,NA,0.9991
junio 2020,DB2,Distribucion,$/kWh,Energia,Peninsular,NA,0.8271
junio 2020,PDBT,Distribucion,$/kWh,Energia,Peninsular,NA,0.9608
junio 2020,RABT,Distribucion,$/kWh,Energia,Peninsular,NA,0.9608
junio 2020,APBT,Distribucion,$/kWh,Energia,Peninsular,NA,0.9608
junio 2020,DB1,Distribucion,$/kWh,Energia,Sureste,NA,1.3328
junio 2020,DB2,Distribucion,$/kWh,Energia,Sureste,NA,1.1422
junio 2020,PDBT,Distribucion,$/kWh,Energia,Sureste,NA,1.0863
junio 2020,RABT,Distribucion,$/kWh,Energia,Sureste,NA,1.0863
junio 2020,APBT,Distribucion,$/kWh,Energia,Sureste,NA,1.0863
junio 2020,DB1,Distribucion,$/kWh,Energia,Valle de Mexico Centro,NA,0.7364
junio 2020,DB2,Distribucion,$/kWh,Energia,Valle de Mexico Centro,NA,0.6311
junio 2020,PDBT,Distribucion,$/kWh,Energia,Valle de Mexico Centro,NA,0.6002
junio 2020,RABT,Distribucion,$/kWh,Energia,Valle de Mexico Centro,NA,0.6002
junio 2020,APBT,Distribucion,$/kWh,Energia,Valle de Mexico Centro,NA,0.6002
junio 2020,DB1,Distribucion,$/kWh,Energia,Valle de Mexico Norte,NA,0.9426
junio 2020,DB2,Distribucion,$/kWh,Energia,Valle de Mexico Norte,NA,0.8077
junio 2020,PDBT,Distribucion,$/kWh,Energia,Valle de Mexico Norte,NA,0.7682
junio 2020,RABT,Distribucion,$/kWh,Energia,Valle de Mexico Norte,NA,0.7682
junio 2020,APBT,Distribucion,$/kWh,Energia,Valle de Mexico Norte,NA,0.7682
junio 2020,DB1,Distribucion,$/kWh,Energia,Valle de Mexico Sur,NA,0.9116
junio 2020,DB2,Distribucion,$/kWh,Energia,Valle de Mexico Sur,NA,0.7812
junio 2020,PDBT,Distribucion,$/kWh,Energia,Valle de Mexico Sur,NA,0.7430
junio 2020,RABT,Distribucion,$/kWh,Energia,Valle de Mexico Sur,NA,0.7430
junio 2020,APBT,Distribucion,$/kWh,Energia,Valle de Mexico Sur,NA,0.7430
junio 2020,DB1,Generacion,$/kWh,Energia,Baja California,NA,0.5262
junio 2020,DB2,Generacion,$/kWh,Energia,Baja California,NA,0.5261
junio 2020,PDBT,Generacion,$/kWh,Energia,Baja California,NA,0.5690
junio 2020,GDBT,Generacion,$/kWh,Energia,Baja California,NA,0.5756
junio 2020,RABT,Generacion,$/kWh,Energia,Baja California,NA,0.5249
junio 2020,APBT,Generacion,$/kWh,Energia,Baja California,NA,0.4732
junio 2020,APMT,Generacion,$/kWh,Energia,Baja California,NA,0.4066
junio 2020,GDMTH,Generacion,$/kWh,Energia,Baja California,B,0.3622
junio 2020,GDMTH,Generacion,$/kWh,Energia,Baja California,I,0.6557
junio 2020,GDMTH,Generacion,$/kWh,Energia,Baja California,P,0.9441
junio 2020,GDMTO,Generacion,$/kWh,Energia,Baja California,NA,0.4496
junio 2020,RAMT,Generacion,$/kWh,Energia,Baja California,NA,0.5176
junio 2020,DIST,Generacion,$/kWh,Energia,Baja California,B,0.3957
junio 2020,DIST,Generacion,$/kWh,Energia,Baja California,I,0.7164
junio 2020,DIST,Generacion,$/kWh,Energia,Baja California,P,1.0327
junio 2020,DIST,Generacion,$/kWh,Energia,Baja California,SP,0.9694
junio 2020,DIT,Generacion,$/kWh,Energia,Baja California,B,0.4575
junio 2020,DIT,Generacion,$/kWh,Energia,Baja California,I,0.8283
junio 2020,DIT,Generacion,$/kWh,Energia,Baja California,P,1.1900
junio 2020,DIT,Generacion,$/kWh,Energia,Baja California,SP,1.1177
junio 2020,DB1,Generacion,$/kWh,Energia,Baja California Sur,NA,0.7520
junio 2020,DB2,Generacion,$/kWh,Energia,Baja California Sur,NA,0.7500
junio 2020,PDBT,Generacion,$/kWh,Energia,Baja California Sur,NA,2.0378
junio 2020,GDBT,Generacion,$/kWh,Energia,Baja California Sur,NA,2.4541
junio 2020,RABT,Generacion,$/kWh,Energia,Baja California Sur,NA,0.7494
junio 2020,APBT,Generacion,$/kWh,Energia,Baja California Sur,NA,2.5284
junio 2020,APMT,Generacion,$/kWh,Energia,Baja California Sur,NA,1.6997
junio 2020,GDMTH,Generacion,$/kWh,Energia,Baja California Sur,B,1.6490
junio 2020,GDMTH,Generacion,$/kWh,Energia,Baja California Sur,I,2.1392
junio 2020,GDMTH,Generacion,$/kWh,Energia,Baja California Sur,P,3.0801
junio 2020,GDMTO,Generacion,$/kWh,Energia,Baja California Sur,NA,1.8573
junio 2020,RAMT,Generacion,$/kWh,Energia,Baja California Sur,NA,0.7143
junio 2020,DIST,Generacion,$/kWh,Energia,Baja California Sur,B,1.7979
junio 2020,DIST,Generacion,$/kWh,Energia,Baja California Sur,I,2.3325
junio 2020,DIST,Generacion,$/kWh,Energia,Baja California Sur,P,3.3620
junio 2020,DIST,Generacion,$/kWh,Energia,Baja California Sur,SP,0.0000
junio 2020,DIT,Generacion,$/kWh,Energia,Baja California Sur,B,2.1037
junio 2020,DIT,Generacion,$/kWh,Energia,Baja California Sur,I,2.6532
junio 2020,DIT,Generacion,$/kWh,Energia,Baja California Sur,P,3.8121
junio 2020,DIT,Generacion,$/kWh,Energia,Baja California Sur,SP,0.0000
junio 2020,DB1,Generacion,$/kWh,Energia,Bajio,NA,0.6814
junio 2020,DB2,Generacion,$/kWh,Energia,Bajio,NA,0.6785
junio 2020,PDBT,Generacion,$/kWh,Energia,Bajio,NA,1.4204
junio 2020,GDBT,Generacion,$/kWh,Energia,Bajio,NA,1.4350
junio 2020,RABT,Generacion,$/kWh,Energia,Bajio,NA,0.6649
junio 2020,APBT,Generacion,$/kWh,Energia,Bajio,NA,1.2631
junio 2020,APMT,Generacion,$/kWh,Energia,Bajio,NA,1.0183
junio 2020,GDMTH,Generacion,$/kWh,Energia,Bajio,B,0.7465
junio 2020,GDMTH,Generacion,$/kWh,Energia,Bajio,I,1.4568
junio 2020,GDMTH,Generacion,$/kWh,Energia,Bajio,P,1.6832
junio 2020,GDMTO,Generacion,$/kWh,Energia,Bajio,NA,1.1650
junio 2020,RAMT,Generacion,$/kWh,Energia,Bajio,NA,0.6296
junio 2020,DIST,Generacion,$/kWh,Energia,Bajio,B,0.7814
junio 2020,DIST,Generacion,$/kWh,Energia,Bajio,I,1.3846
junio 2020,DIST,Generacion,$/kWh,Energia,Bajio,P,1.6737
junio 2020,DIST,Generacion,$/kWh,Energia,Bajio,SP,0.0000
junio 2020,DIT,Generacion,$/kWh,Energia,Bajio,B,0.6710
junio 2020,DIT,Generacion,$/kWh,Energia,Bajio,I,1.3116
junio 2020,DIT,Generacion,$/kWh,Energia,Bajio,P,1.4587
junio 2020,DIT,Generacion,$/kWh,Energia,Bajio,SP,0.0000
junio 2020,DB1,Generacion,$/kWh,Energia,Centro Occidente,NA,0.6548
junio 2020,DB2,Generacion,$/kWh,Energia,Centro Occidente,NA,0.6556
junio 2020,PDBT,Generacion,$/kWh,Energia,Centro Occidente,NA,1.2372
junio 2020,GDBT,Generacion,$/kWh,Energia,Centro Occidente,NA,1.0890
junio 2020,RABT,Generacion,$/kWh,Energia,Centro Occidente,NA,0.6479
junio 2020,APBT,Generacion,$/kWh,Energia,Centro Occidente,NA,1.1531
junio 2020,APMT,Generacion,$/kWh,Energia,Centro Occidente,NA,1.0186
junio 2020,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,B,0.7446
junio 2020,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,I,1.4590
junio 2020,GDMTH,Generacion,$/kWh,Energia,Centro Occidente,P,1.6645
junio 2020,GDMTO,Generacion,$/kWh,Energia,Centro Occidente,NA,1.0416
junio 2020,RAMT,Generacion,$/kWh,Energia,Centro Occidente,NA,0.6285
junio 2020,DIST,Generacion,$/kWh,Energia,Centro Occidente,B,0.7479
junio 2020,DIST,Generacion,$/kWh,Energia,Centro Occidente,I,1.3306
junio 2020,DIST,Generacion,$/kWh,Energia,Centro Occidente,P,1.5964
junio 2020,DIST,Generacion,$/kWh,Energia,Centro Occidente,SP,0.0000
junio 2020,DIT,Generacion,$/kWh,Energia,Centro Occidente,B,0.7039
junio 2020,DIT,Generacion,$/kWh,Energia,Centro Occidente,I,1.3132
junio 2020,DIT,Generacion,$/kWh,Energia,Centro Occidente,P,1.4834
junio 2020,DIT,Generacion,$/kWh,Energia,Centro Occidente,SP,0.0000
junio 2020,DB1,Generacion,$/kWh,Energia,Centro Oriente,NA,0.6755
junio 2020,DB2,Generacion,$/kWh,Energia,Centro Oriente,NA,0.6776
junio 2020,PDBT,Generacion,$/kWh,Energia,Centro Oriente,NA,1.2330
junio 2020,GDBT,Generacion,$/kWh,Energia,Centro Oriente,NA,1.2922
junio 2020,RABT,Generacion,$/kWh,Energia,Centro Oriente,NA,0.6602
junio 2020,APBT,Generacion,$/kWh,Energia,Centro Oriente,NA,1.2421
junio 2020,APMT,Generacion,$/kWh,Energia,Centro Oriente,NA,1.0156
junio 2020,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,B,0.7423
junio 2020,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,I,1.4598
junio 2020,GDMTH,Generacion,$/kWh,Energia,Centro Oriente,P,1.6693
junio 2020,GDMTO,Generacion,$/kWh,Energia,Centro Oriente,NA,1.1481
junio 2020,RAMT,Generacion,$/kWh,Energia,Centro Oriente,NA,0.6276
junio 2020,DIST,Generacion,$/kWh,Energia,Centro Oriente,B,0.7340
junio 2020,DIST,Generacion,$/kWh,Energia,Centro Oriente,I,1.3658
junio 2020,DIST,Generacion,$/kWh,Energia,Centro Oriente,P,1.5619
junio 2020,DIST,Generacion,$/kWh,Energia,Centro Oriente,SP,0.0000
junio 2020,DIT,Generacion,$/kWh,Energia,Centro Oriente,B,0.7468
junio 2020,DIT,Generacion,$/kWh,Energia,Centro Oriente,I,1.3333
junio 2020,DIT,Generacion,$/kWh,Energia,Centro Oriente,P,1.5912
junio 2020,DIT,Generacion,$/kWh,Energia,Centro Oriente,SP,0.0000
junio 2020,DB1,Generacion,$/kWh,Energia,Centro Sur,NA,0.6882
junio 2020,DB2,Generacion,$/kWh,Energia,Centro Sur,NA,0.6797
junio 2020,PDBT,Generacion,$/kWh,Energia,Centro Sur,NA,1.1537
junio 2020,GDBT,Generacion,$/kWh,Energia,Centro Sur,NA,1.1685
junio 2020,RABT,Generacion,$/kWh,Energia,Centro Sur,NA,0.6784
junio 2020,APBT,Generacion,$/kWh,Energia,Centro Sur,NA,1.3651
junio 2020,APMT,Generacion,$/kWh,Energia,Centro Sur,NA,0.7953
junio 2020,GDMTH,Generacion,$/kWh,Energia,Centro Sur,B,0.6690
junio 2020,GDMTH,Generacion,$/kWh,Energia,Centro Sur,I,1.3105
junio 2020,GDMTH,Generacion,$/kWh,Energia,Centro Sur,P,1.5056
junio 2020,GDMTO,Generacion,$/kWh,Energia,Centro Sur,NA,0.9289
junio 2020,RAMT,Generacion,$/kWh,Energia,Centro Sur,NA,0.6329
junio 2020,DIST,Generacion,$/kWh,Energia,Centro Sur,B,0.7720
junio 2020,DIST,Generacion,$/kWh,Energia,Centro Sur,I,1.3829
junio 2020,DIST,Generacion,$/kWh,Energia,Centro Sur,P,1.6440
junio 2020,DIST,Generacion,$/kWh,Energia,Centro Sur,SP,0.0000
junio 2020,DIT,Generacion,$/kWh,Energia,Centro Sur,B,0.8032
junio 2020,DIT,Generacion,$/kWh,Energia,Centro Sur,I,1.4350
junio 2020,DIT,Generacion,$/kWh,Energia,Centro Sur,P,1.6973
junio 2020,DIT,Generacion,$/kWh,Energia,Centro Sur,SP,0.0000
junio 2020,DB1,Generacion,$/kWh,Energia,Golfo Centro,NA,0.6436
junio 2020,DB2,Generacion,$/kWh,Energia,Golfo Centro,NA,0.6466
junio 2020,PDBT,Generacion,$/kWh,Energia,Golfo Centro,NA,1.4000
junio 2020,GDBT,Generacion,$/kWh,Energia,Golfo Centro,NA,1.2768
junio 2020,RABT,Generacion,$/kWh,Energia,Golfo Centro,NA,0.6427
junio 2020,APBT,Generacion,$/kWh,Energia,Golfo Centro,NA,1.1013
junio 2020,APMT,Generacion,$/kWh,Energia,Golfo Centro,NA,0.9411
junio 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,B,0.6992
junio 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,I,1.2990
junio 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Centro,P,1.5322
junio 2020,GDMTO,Generacion,$/kWh,Energia,Golfo Centro,NA,1.0070
junio 2020,RAMT,Generacion,$/kWh,Energia,Golfo Centro,NA,0.6198
junio 2020,DIST,Generacion,$/kWh,Energia,Golfo Centro,B,0.7225
junio 2020,DIST,Generacion,$/kWh,Energia,Golfo Centro,I,1.2628
junio 2020,DIST,Generacion,$/kWh,Energia,Golfo Centro,P,1.4468
junio 2020,DIST,Generacion,$/kWh,Energia,Golfo Centro,SP,0.0000
junio 2020,DIT,Generacion,$/kWh,Energia,Golfo Centro,B,0.7643
junio 2020,DIT,Generacion,$/kWh,Energia,Golfo Centro,I,1.4181
junio 2020,DIT,Generacion,$/kWh,Energia,Golfo Centro,P,1.5535
junio 2020,DIT,Generacion,$/kWh,Energia,Golfo Centro,SP,0.0000
junio 2020,DB1,Generacion,$/kWh,Energia,Golfo Norte,NA,0.6299
junio 2020,DB2,Generacion,$/kWh,Energia,Golfo Norte,NA,0.6299
junio 2020,PDBT,Generacion,$/kWh,Energia,Golfo Norte,NA,1.2348
junio 2020,GDBT,Generacion,$/kWh,Energia,Golfo Norte,NA,1.0319
junio 2020,RABT,Generacion,$/kWh,Energia,Golfo Norte,NA,0.6290
junio 2020,APBT,Generacion,$/kWh,Energia,Golfo Norte,NA,1.0309
junio 2020,APMT,Generacion,$/kWh,Energia,Golfo Norte,NA,0.8239
junio 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,B,0.7174
junio 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,I,1.2067
junio 2020,GDMTH,Generacion,$/kWh,Energia,Golfo Norte,P,1.3240
junio 2020,GDMTO,Generacion,$/kWh,Energia,Golfo Norte,NA,0.9295
junio 2020,RAMT,Generacion,$/kWh,Energia,Golfo Norte,NA,0.5992
junio 2020,DIST,Generacion,$/kWh,Energia,Golfo Norte,B,0.6961
junio 2020,DIST,Generacion,$/kWh,Energia,Golfo Norte,I,1.1877
junio 2020,DIST,Generacion,$/kWh,Energia,Golfo Norte,P,1.3034
junio 2020,DIST,Generacion,$/kWh,Energia,Golfo Norte,SP,0.0000
junio 2020,DIT,Generacion,$/kWh,Energia,Golfo Norte,B,0.6241
junio 2020,DIT,Generacion,$/kWh,Energia,Golfo Norte,I,1.1508
junio 2020,DIT,Generacion,$/kWh,Energia,Golfo Norte,P,1.2128
junio 2020,DIT,Generacion,$/kWh,Energia,Golfo Norte,SP,0.0000
junio 2020,DB1,Generacion,$/kWh,Energia,Jalisco,NA,0.6757
junio 2020,DB2,Generacion,$/kWh,Energia,Jalisco,NA,0.6773
junio 2020,PDBT,Generacion,$/kWh,Energia,Jalisco,NA,1.5183
junio 2020,GDBT,Generacion,$/kWh,Energia,Jalisco,NA,1.1292
junio 2020,RABT,Generacion,$/kWh,Energia,Jalisco,NA,0.6661
junio 2020,APBT,Generacion,$/kWh,Energia,Jalisco,NA,1.2770
junio 2020,APMT,Generacion,$/kWh,Energia,Jalisco,NA,1.0283
junio 2020,GDMTH,Generacion,$/kWh,Energia,Jalisco,B,0.7110
junio 2020,GDMTH,Generacion,$/kWh,Energia,Jalisco,I,1.4015
junio 2020,GDMTH,Generacion,$/kWh,Energia,Jalisco,P,1.5980
junio 2020,GDMTO,Generacion,$/kWh,Energia,Jalisco,NA,1.0582
junio 2020,RAMT,Generacion,$/kWh,Energia,Jalisco,NA,0.6305
junio 2020,DIST,Generacion,$/kWh,Energia,Jalisco,B,0.7654
junio 2020,DIST,Generacion,$/kWh,Energia,Jalisco,I,1.3666
junio 2020,DIST,Generacion,$/kWh,Energia,Jalisco,P,1.6453
junio 2020,DIST,Generacion,$/kWh,Energia,Jalisco,SP,0.0000
junio 2020,DIT,Generacion,$/kWh,Energia,Jalisco,B,0.6838
junio 2020,DIT,Generacion,$/kWh,Energia,Jalisco,I,1.3166
junio 2020,DIT,Generacion,$/kWh,Energia,Jalisco,P,1.5063
junio 2020,DIT,Generacion,$/kWh,Energia,Jalisco,SP,0.0000
junio 2020,DB1,Generacion,$/kWh,Energia,Noroeste,NA,0.6151
junio 2020,DB2,Generacion,$/kWh,Energia,Noroeste,NA,0.6149
junio 2020,PDBT,Generacion,$/kWh,Energia,Noroeste,NA,1.2011
junio 2020,GDBT,Generacion,$/kWh,Energia,Noroeste,NA,1.1537
junio 2020,RABT,Generacion,$/kWh,Energia,Noroeste,NA,0.6122
junio 2020,APBT,Generacion,$/kWh,Energia,Noroeste,NA,1.0183
junio 2020,APMT,Generacion,$/kWh,Energia,Noroeste,NA,0.8810
junio 2020,GDMTH,Generacion,$/kWh,Energia,Noroeste,B,0.6726
junio 2020,GDMTH,Generacion,$/kWh,Energia,Noroeste,I,1.1798
junio 2020,GDMTH,Generacion,$/kWh,Energia,Noroeste,P,1.3261
junio 2020,GDMTO,Generacion,$/kWh,Energia,Noroeste,NA,0.9608
junio 2020,RAMT,Generacion,$/kWh,Energia,Noroeste,NA,0.5950
junio 2020,DIST,Generacion,$/kWh,Energia,Noroeste,B,0.6958
junio 2020,DIST,Generacion,$/kWh,Energia,Noroeste,I,1.1313
junio 2020,DIST,Generacion,$/kWh,Energia,Noroeste,P,1.3454
junio 2020,DIST,Generacion,$/kWh,Energia,Noroeste,SP,0.0000
junio 2020,DIT,Generacion,$/kWh,Energia,Noroeste,B,0.6016
junio 2020,DIT,Generacion,$/kWh,Energia,Noroeste,I,1.0578
junio 2020,DIT,Generacion,$/kWh,Energia,Noroeste,P,1.1761
junio 2020,DIT,Generacion,$/kWh,Energia,Noroeste,SP,0.0000
junio 2020,DB1,Generacion,$/kWh,Energia,Norte,NA,0.6451
junio 2020,DB2,Generacion,$/kWh,Energia,Norte,NA,0.6347
junio 2020,PDBT,Generacion,$/kWh,Energia,Norte,NA,1.0763
junio 2020,GDBT,Generacion,$/kWh,Energia,Norte,NA,1.2100
junio 2020,RABT,Generacion,$/kWh,Energia,Norte,NA,0.6346
junio 2020,APBT,Generacion,$/kWh,Energia,Norte,NA,1.0843
junio 2020,APMT,Generacion,$/kWh,Energia,Norte,NA,0.9098
junio 2020,GDMTH,Generacion,$/kWh,Energia,Norte,B,0.7177
junio 2020,GDMTH,Generacion,$/kWh,Energia,Norte,I,1.2407
junio 2020,GDMTH,Generacion,$/kWh,Energia,Norte,P,1.4806
junio 2020,GDMTO,Generacion,$/kWh,Energia,Norte,NA,0.9080
junio 2020,RAMT,Generacion,$/kWh,Energia,Norte,NA,0.6102
junio 2020,DIST,Generacion,$/kWh,Energia,Norte,B,0.6746
junio 2020,DIST,Generacion,$/kWh,Energia,Norte,I,1.1850
junio 2020,DIST,Generacion,$/kWh,Energia,Norte,P,1.4179
junio 2020,DIST,Generacion,$/kWh,Energia,Norte,SP,0.0000
junio 2020,DIT,Generacion,$/kWh,Energia,Norte,B,0.6773
junio 2020,DIT,Generacion,$/kWh,Energia,Norte,I,1.1803
junio 2020,DIT,Generacion,$/kWh,Energia,Norte,P,1.3675
junio 2020,DIT,Generacion,$/kWh,Energia,Norte,SP,0.0000
junio 2020,DB1,Generacion,$/kWh,Energia,Oriente,NA,0.6568
junio 2020,DB2,Generacion,$/kWh,Energia,Oriente,NA,0.6604
junio 2020,PDBT,Generacion,$/kWh,Energia,Oriente,NA,1.2255
junio 2020,GDBT,Generacion,$/kWh,Energia,Oriente,NA,1.0000
junio 2020,RABT,Generacion,$/kWh,Energia,Oriente,NA,0.6528
junio 2020,APBT,Generacion,$/kWh,Energia,Oriente,NA,1.1969
junio 2020,APMT,Generacion,$/kWh,Energia,Oriente,NA,0.9941
junio 2020,GDMTH,Generacion,$/kWh,Energia,Oriente,B,0.6374
junio 2020,GDMTH,Generacion,$/kWh,Energia,Oriente,I,1.2487
junio 2020,GDMTH,Generacion,$/kWh,Energia,Oriente,P,1.4235
junio 2020,GDMTO,Generacion,$/kWh,Energia,Oriente,NA,0.9796
junio 2020,RAMT,Generacion,$/kWh,Energia,Oriente,NA,0.6237
junio 2020,DIST,Generacion,$/kWh,Energia,Oriente,B,0.6945
junio 2020,DIST,Generacion,$/kWh,Energia,Oriente,I,1.3383
